Date,BAC return,C return,GS return,MS return,JPM return,WFC return
3/18/2008,0.082591769,0.112244898,0.162693683,0.178119846,0.059538576,0.095899931
3/19/2008,-0.009504238,-0.014485756,-0.051825275,0.013765749,-0.005619293,-0.03043754
3/20/2008,0.085580913,0.102400784,0.078923659,0.143153049,0.082411114,0.06442119
3/24/2008,0.014094601,0.034222222,-0.004175249,-0.018522247,0.012616924,-0.014132104
3/25/2008,-0.034864547,0.006446068,0.004192755,0.014358974,-0.010526316,-0.000934871
3/26/2008,-0.027581157,-0.058497011,-0.023103045,-0.033569262,-0.042336083,-0.038989395
3/27/2008,-0.030120482,-0.011791383,-0.041828129,-0.043942247,-0.028338245,-0.017851347
3/28/2008,-0.014751553,-0.044056907,-0.021945997,-0.020792296,-0.003499767,-0.030072703
3/31/2008,-0.004202784,0.028324532,0.005716023,0.021457309,0.005619293,-0.008517888
4/1/2008,0.07781588,0.112978525,0.06935123,0.06892779,0.094295693,0.082130584
4/2/2008,-0.013705335,0.007550336,5.65E-05,0.004912999,-0.016170213,-0.030485869
4/3/2008,0.001736973,0.014154871,-0.001922316,-0.004277857,0.000865052,0.008516214
4/4/2008,-0.023780035,-0.011494253,-0.006401178,-0.026186579,-0.0153414,0.004546931
4/7/2008,0.002283684,0.021594684,0.018985177,0.010294118,-0.000658328,-0.00452635
4/8/2008,-0.02835443,-0.034146341,0.000951155,-0.009773342,-0.014931928,-0.027931146
4/9/2008,-0.011724857,-0.007575758,-0.026607043,-0.031919362,-0.012483281,-0.016037421
4/10/2008,-0.006327445,0.005513147,-0.020615597,-0.036008677,-0.00993228,-0.031578947
4/11/2008,-0.019899178,-0.014761704,-0.019055995,-0.018226823,-0.030323757,-0.019284712
4/14/2008,-0.036816459,-0.036386986,-0.022175732,-0.015127206,-0.024218199,-0.027529496
4/15/2008,0,0.012883163,0.003728834,0.012799628,0.014939759,0.022426471
4/16/2008,0.039347948,0.028070175,0.02953715,0.043658088,0.067426401,0.043149946
4/17/2008,0.013250406,0.025170648,0.018041999,0.022016733,0.003558719,0.02412961
4/18/2008,0.029089939,0.04494382,0.045496804,0.029082292,0.014184397,0.023224504
4/21/2008,-0.024636929,-0.003185982,0.002612127,-0.011932175,-0.011582168,-0.037171053
4/22/2008,-0.016219091,0.003595685,-0.003547672,-0.000211864,0.009285872,0.003758114
4/23/2008,-0.003783784,-0.019506369,-0.002280819,0.004026277,-0.010952903,-0.015656909
4/24/2008,0.027400977,0.045879009,0.052634514,0.063528915,0.040310078,0.032157676
4/25/2008,0.011354634,0.032608696,0.017003019,0.005159754,0.017457952,0.02479062
4/28/2008,-0.003133159,0.007894737,-0.009166667,-0.014610069,-0.009416196,-0.008172605
4/29/2008,-0.008381351,-0.018276762,0.012825904,-0.019034262,-0.005492184,-0.015161503
4/30/2008,-0.008452192,-0.039893617,-0.006798837,-0.007352941,0.012107052,-0.004350736
5/1/2008,0.049280767,0.028492283,0.040131682,0.035596708,0.033578174,0.048067227
5/2/2008,0.010154862,0.015390535,0.006129113,-0.000397377,-0.011979695,-0.001282874
5/5/2008,-0.020608193,-0.02425161,-0.015728766,-0.031604055,-0.013563502,0.00032113
5/6/2008,0.006928406,0.004660194,0.002485795,0.006773399,0.004166667,0.003852327
5/7/2008,-0.031600408,-0.053730189,-0.03972471,-0.037512742,-0.033817427,-0.04381196
5/8/2008,-0.017631579,-0.007352941,-0.010750422,-0.015462826,-0.011165987,-0.017391304
5/9/2008,-0.018215912,-0.027572016,0.001971021,-0.011187608,0.011292074,-0.001701838
5/12/2008,0.021555252,0.000423191,0.021213249,0.036771105,0.014386944,0.014660757
5/13/2008,-0.022168803,-0.025803723,-0.009110787,-0.021825813,-0.037256562,-0.026545699
5/14/2008,0.005189839,0.009552757,-0.001050806,0.007509118,0.009454705,-0.002071108
5/15/2008,-0.002445652,0.020645161,-0.007941934,0.015971039,0.024177739,0.023867174
5/16/2008,-0.014709888,-0.025705858,-0.007846464,-0.010479983,-0.010421097,-0.021959459
5/19/2008,-0.001935306,-0.005622837,-0.014641445,-0.021393773,-0.011605416,-0.016234888
5/20/2008,-0.01966759,-0.038277512,-0.010683297,-0.03030303,-0.049793433,-0.015098315
5/21/2008,-0.021474993,-0.047489824,-0.020994354,-0.042633929,-0.029290618,-0.012477718
5/22/2008,0.00288767,0.031339031,-0.007838746,0.001398927,0.014851485,0.007581227
5/23/2008,-0.02303484,-0.027624309,-0.025733634,-0.026076834,-0.016957027,-0.008240774
5/27/2008,0.007073386,0.025568182,0.007414272,0.009801578,0.016304348,-0.00433526
5/28/2008,-0.008779631,-0.002770083,0.005232291,0.012547348,-0.003487561,-0.003265602
5/29/2008,0.021552997,0.02037037,0.008064977,0.023614683,0.016565562,0.018565708
5/30/2008,-0.017052023,-0.006805808,0.000964594,0.010278666,-0.013082396,-0.014653324
6/2/2008,-0.01264334,-0.019643673,-0.023071254,-0.02554827,-0.019767442,-0.016684802
6/3/2008,-0.0080405,-0.001863933,-0.010212371,-0.010440835,-0.006168446,-0.01217263
6/4/2008,-0.039627739,-0.015873016,0.008910775,0.016647128,-0.006206732,-0.005227782
6/5/2008,0,0.006641366,0.026147589,0.028367159,0.011289935,0.021021021
6/6/2008,-0.046577055,-0.05466541,-0.040543601,-0.08477237,-0.047743468,-0.065441176
6/9/2008,-0.029180328,-0.022931206,-0.021718602,-0.034795393,-0.064355201,-0.005900865
6/10/2008,0.000337724,0.033673469,0.008747587,-0.004061945,0.020794455,0.025326474
6/11/2008,-0.025995949,-0.051826259,-0.028766222,-0.053530461,-0.030295116,-0.013894249
6/12/2008,0.020450607,0.03539823,0.026785714,0.0336655,0.023700512,0.018395303
6/13/2008,0.011548913,0.029663147,0.069205397,0.069306931,0.04130492,0.002305919
6/16/2008,0.018132975,0.017089844,0.02131359,0.03045809,0.009095503,0.011503067
6/17/2008,-0.035620053,-0.017762842,-0.014553243,-0.040198629,-0.022533801,-0.037149356
6/18/2008,-0.029753762,-0.002932551,0.018557735,0.002463661,-0.007684426,0.001181102
6/19/2008,-0.008107155,-0.01127451,0.022760847,-0.012288031,-0.00232318,0.007864727
6/20/2008,-0.036958067,-0.043133366,-0.016904724,-0.037571535,-0.020439845,-0.044088958
6/23/2008,-0.04501845,-0.038860104,-0.028187408,-0.031540848,-0.02614897,-0.009795918
6/24/2008,0.028593509,0.016172507,0.018982026,0.025894287,0.023053973,0.038746908
6/25/2008,-0.000375657,0,0.009176833,-0.006505334,0.005037116,0.007936508
6/26/2008,-0.067643743,-0.062599469,-0.040239586,-0.035358827,-0.04194144,-0.052362205
6/27/2008,-0.008867392,-0.0237691,-0.009644843,-0.003258213,-0.03496696,-0.00166182
6/30/2008,-0.029280195,-0.028405797,0.001947754,-0.017433942,-0.021112696,-0.011652102
7/1/2008,-0.002513615,0.022076372,0.002458548,0.014693651,-0.008452346,0.015578947
7/2/2008,-0.053338933,-0.016929364,0.019734215,-0.019945355,0.017048795,-0.021973466
7/3/2008,-0.00621118,-0.001187648,0.000559315,0.001115138,0.020520231,0.013988978
7/7/2008,-0.038839286,-0.024970273,-0.050701548,-0.023391813,-0.035967148,-0.016722408
7/8/2008,0.093358105,0.060365854,0.029914027,0.040490448,0.050822562,0.048894558
7/9/2008,-0.062871708,-0.054629097,-0.033619211,-0.068511921,-0.041655018,-0.03891366
7/10/2008,0.013599275,-0.00973236,0.006744764,-0.014121801,0.006709452,-0.00421763
7/11/2008,-0.030858676,-0.005528256,-0.045133992,-0.002088929,-0.039119096,-0.02583651
7/14/2008,-0.070143055,-0.059913527,-0.02344904,-0.050538278,-0.044330519,-0.062173913
7/15/2008,-0.0808933,-0.043363995,-0.005483078,-0.023622047,-0.021142316,-0.049142327
7/16/2008,0.224082073,0.131181319,0.095437262,0.130645161,0.15860735,0.327645051
7/17/2008,0.168945743,0.091074681,0.048478538,0.093295292,0.135225376,0.022034521
7/18/2008,0.037358491,0.076794658,0.008828073,0.006524008,-0.019117647,0.001077973
7/21/2008,0.038923245,0.017571059,-0.011266681,-0.05470573,-0.034232884,-0.011486001
7/22/2008,0.132703081,0.060944642,0.04015931,0.060614372,0.057179819,0.104938272
7/23/2008,0.033693972,0.011010053,-0.000904063,0.011378329,0.026921194,0.000657246
7/24/2008,-0.083732057,-0.097537879,-0.040506733,-0.047813858,-0.067206864,-0.042692939
7/25/2008,-0.0345953,-0.011017838,-0.008876068,-0.013157895,0.009708738,-0.002058319
7/28/2008,-0.051386072,-0.075331565,-0.032240009,-0.048707483,-0.047064777,-0.039876246
7/29/2008,0.148253742,0.058519793,0.050491614,0.044050343,0.08204992,0.090583602
7/30/2008,0.043140906,0.019512195,0.024995871,0.057534247,0.020122699,0.024294156
7/31/2008,-0.021124665,-0.006379585,-0.011441156,0.022797927,-0.022612461,-0.029807692
8/1/2008,0.013069909,0.009630819,-0.011084547,0.041286727,0.003199606,0.007598282
8/4/2008,-0.02130213,-0.002119767,-0.022747253,0.009000243,-0.015210991,-0.010491803
8/5/2008,0.029429798,0.057886352,0.016361183,0.041465767,0.043597409,0.045062956
8/6/2008,-0.003871352,-0.011044177,-0.006748907,-0.000462963,-0.011936023,-0.038998098
8/7/2008,-0.057698057,-0.062436548,-0.04021164,-0.012042612,-0.038173472,-0.042890135
8/8/2008,0.023159898,0.049810504,0.021006209,0.055789967,0.031650339,0.039986212
8/11/2008,0.03503876,0.02217638,0.011651037,0.00777087,0.019965912,0.047729533
8/12/2008,-0.067405632,-0.064581231,-0.06011236,-0.063670412,-0.094772022,-0.038911737
8/13/2008,-0.072920013,-0.039374326,-0.014345487,-0.055294118,-0.026635021,-0.035878868
8/14/2008,0.045738046,0.015160022,0.010248636,0.012204234,0.024383636,0.030044384
8/15/2008,0.017229954,0.025995575,-0.020469416,0.005905512,0.006876488,-0.013589659
8/18/2008,-0.045602606,-0.050134771,-0.019242554,-0.031555773,-0.034935645,-0.032258065
8/19/2008,-0.041638225,-0.024404086,-0.012746813,-0.038140945,-0.031573217,-0.035069444
8/20/2008,0.043091168,0.017452007,0.001582278,-0.017857143,0.039910062,0.040662109
8/21/2008,-0.008535336,-0.001143511,-0.011563981,-0.009090909,-0.02,-0.01659751
8/22/2008,0.040289256,0.03835146,0.02167242,0.049379385,0.038885825,0.032348805
8/25/2008,-0.041377027,-0.0292172,-0.025655466,-0.017228079,-0.040881338,-0.023501362
8/26/2008,0.002071823,0.013060761,0.001284439,0.009419152,0.013285358,0.000697593
8/27/2008,0.021709166,0.015695067,-0.002758001,0.012182478,0.014476919,0.007668177
8/28/2008,0.060033727,0.052980132,0.040841266,0.039692702,0.046849758,0.052576963
8/29/2008,-0.009226853,-0.004716981,0.013223753,0.005665025,-0.010030864,-0.005257969
9/2/2008,0.047848426,0.006319115,0.008233213,0.011511144,0.012990387,0.031053849
9/3/2008,0.010113393,0.026164312,0.013851924,0.021065375,0.018466273,-0.006408202
9/4/2008,-0.071601942,-0.066802652,-0.040033411,-0.043395779,-0.045328633,-0.043211867
9/5/2008,0.053267974,0.042076503,0.014543195,0.025285077,0.044579267,0.05156724
9/8/2008,0.077567484,0.065547981,0.039757412,0.046179884,0.049242424,0.075641026
9/9/2008,-0.063633746,-0.070866142,-0.047487186,-0.06632771,-0.050060168,-0.071215733
9/10/2008,-0.003690037,-0.01059322,-0.025236593,-0.036633663,-0.001773499,0.017003529
9/11/2008,0.02037037,-0.003747323,-0.003553525,-0.005395683,0.057106599,0.067823344
9/12/2008,0.020568663,-0.034927458,-0.017958352,-0.038233015,-0.01152461,0.012998523
9/15/2008,-0.213100178,-0.151447661,-0.121328059,-0.135374698,-0.101287345,-0.09594634
9/16/2008,0.11299435,0.033464567,-0.018376384,-0.108418764,0.101081081,0.126774194
9/17/2008,-0.079526227,-0.109206349,-0.139162469,-0.242160279,-0.121993127,-0.042943029
9/18/2008,0.124264706,0.186742694,-0.056768559,0.036781609,0.126642438,0.106790308
9/19/2008,0.225637672,0.24024024,0.201851852,0.206651885,0.167493797,0.075675676
9/22/2008,-0.088847385,-0.030992736,-0.069491525,-0.004410143,-0.132837407,-0.116080402
9/23/2008,-0.02489019,-0.0009995,0.035353535,0.033591731,-0.005882353,-0.028709494
9/24/2008,-0.006906907,-0.051525763,0.06357457,-0.114642857,-0.00147929,0.002926544
9/25/2008,0.039310553,0.023734177,0.018796992,0.093182735,0.07308642,-0.004377006
9/26/2008,0.067791679,0.038124678,0.018376384,-0.086715867,0.109986194,0.093493552
9/29/2008,-0.175749319,-0.1191067,-0.125298935,-0.151919192,-0.150082919,-0.108818011
9/30/2008,0.157024793,0.155492958,0.06048053,0.095759886,0.13902439,0.128721805
10/1/2008,0.089428571,0.121404193,0.05078125,0.06173913,0.062740899,-0.022115641
10/2/2008,-0.046157881,-0.02173913,-0.022007435,-0.04954955,0.004432803,-0.041961853
10/3/2008,-0.051965906,-0.184444444,-0.026911966,0.030590263,-0.079237713,-0.017064846
10/6/2008,-0.065545244,-0.051226158,-0.03125,-0.017558528,-0.041394336,-0.02662037
10/7/2008,-0.262259466,-0.129810454,-0.072580645,-0.24893617,-0.106363636,-0.090368609
10/8/2008,-0.070256626,-0.04950495,-0.017391304,-0.04815864,-0.000508647,0.04248366
10/9/2008,-0.111764706,-0.102083333,-0.103097345,-0.258928571,-0.066666667,-0.145768025
10/10/2008,0.063168619,0.091260634,-0.123828318,-0.22248996,0.135223555,0.038899083
10/13/2008,0.091998083,0.116229624,0.25,0.869834711,0.008405379,0.073825503
10/14/2008,0.164107065,0.182222222,0.107207207,0.212154696,-0.030483448,0.102631579
10/15/2008,-0.102148511,-0.128356606,-0.079332791,-0.173655424,-0.054532056,-0.005071599
10/16/2008,0.018052057,-0.020332717,-0.006628369,0.030888031,0.051961548,0.016491754
10/17/2008,-0.041649485,-0.064150943,0.016903915,0.029427501,-0.028649049,-0.054277286
10/20/2008,0.049913941,0.014112903,0.062992126,0.027546778,0.033816425,0.005302558
10/21/2008,-0.017622951,-0.060304838,-0.001234568,0.021750126,-0.02262666,0.012721067
10/22/2008,-0.054651648,-0.060648801,-0.051833539,-0.043069307,-0.064670357,-0.041053922
10/23/2008,0.015004413,-0.015765766,-0.056318443,-0.064666322,0.018294323,0.000958466
10/24/2008,-0.083913043,-0.073989321,-0.075336158,-0.086283186,-0.063936592,-0.013405681
10/27/2008,-0.025628856,-0.033772652,-0.074900398,-0.168886199,-0.040361276,-0.002588159
10/28/2008,0.121285923,0.143222506,0.007428941,0.107064822,0.105882353,0.117742459
10/29/2008,-0.030408341,-0.037285608,0.043710591,-0.028947368,-0.050265957,-0.068195009
10/30/2008,0.020609319,0.015491867,-0.067069425,0.090108401,0.053486418,-0.008408595
10/31/2008,0.061018437,0.041189931,0.015256284,0.085767557,0.096491228,0.069409548
11/3/2008,-0.023169218,0.024908425,-0.036864865,0.030337722,-0.012606061,-0.007342144
11/4/2008,0.03896654,0.049320944,0.066337412,0.05,0.035354775,0.038757396
11/5/2008,-0.113330616,-0.139645777,-0.079684211,-0.097354497,-0.069954944,-0.097692965
11/6/2008,-0.074942529,-0.087885986,-0.076747112,-0.097889801,-0.024477307,-0.091856061
11/7/2008,0.018389662,0.026041667,-0.0364222,0.038336582,-0.013329848,0.025373653
11/10/2008,-0.049292338,-0.051607445,-0.084469015,-0.087609512,-0.035496689,-0.029830508
11/11/2008,-0.040554415,-0.036574487,0.048729111,-0.034293553,-0.001647899,0.007337526
11/12/2008,-0.090422686,-0.107407407,-0.105650777,-0.151988636,-0.048968363,-0.053069719
11/13/2008,0.005882353,-0.019709544,0.047911364,0.106365159,0.075788256,0.065567766
11/14/2008,-0.039766082,0.007407407,-0.046578083,-0.089326268,-0.07313794,-0.012375387
11/17/2008,-0.084652862,-0.066176471,-0.063539637,-0.067331671,-0.049318248,-0.03132614
11/18/2008,0.010645376,-0.059617548,-0.007361178,0.072192513,-0.019224901,-0.022637442
11/19/2008,-0.140223831,-0.234449761,-0.110430437,-0.147963425,-0.114187928,-0.102941176
11/20/2008,-0.138591118,-0.2640625,-0.057629576,-0.102439024,-0.178784686,-0.076639344
11/21/2008,0.019555556,-0.199575372,0.025192308,0.092391304,-0.028229256,-0.034176653
11/24/2008,0.272013949,0.578249337,0.264678297,0.331343284,0.213908451,0.195772059
11/25/2008,0.01439342,0.021848739,0.064669238,0.06651719,0.079405366,0.035741737
11/26/2008,0.042567568,0.159539474,0.065756478,0.01611773,0.028552234,0.063079777
11/28/2008,0.053143227,0.175886525,0.03254902,0.017241379,0.033964729,0.008376963
12/1/2008,-0.209230769,-0.221954162,-0.167489556,-0.230508475,-0.174984207,-0.189685012
12/2/2008,0.118287938,0.119379845,-0.011557178,0.060792952,0.092266462,0.105937633
12/3/2008,0.047320807,0.083102493,0.060769231,0.150332226,0.060287417,0.085361143
12/4/2008,-0.04717608,-0.05370844,-0.020594634,0.078700361,0.027438017,-0.019572954
12/5/2008,0.062761506,0.041891892,0.047238264,0.052208835,0.073037323,0.086751361
12/8/2008,0.170603675,0.098573281,0.090921946,0.036895674,0.094152924,0.090848363
12/9/2008,-0.049887892,0.008264463,-0.056772521,-0.081595092,-0.069334064,-0.066135946
12/10/2008,-0.015339233,-0.028103044,-0.017039989,-0.024716099,-0.012956419,-0.04295082
12/11/2008,-0.106650689,-0.087951807,-0.02544387,-0.05890411,-0.106801909,-0.112709832
12/12/2008,0.001341382,0.017173052,-0.028259934,0.008005822,0.033400134,0.031660232
12/15/2008,-0.054922974,-0.038961039,-0.018895778,-0.015162455,-0.074660633,-0.024326347
12/16/2008,0.070163005,0.112162162,0.143544989,0.18255132,0.129933636,0.142309168
12/17/2008,-0.031788079,-0.048602673,0.036578947,0.022938624,-0.015146832,0.006715917
12/18/2008,-0.045143639,-0.051085568,0.016120843,-0.016363636,-0.051789077,-0.011007338
12/19/2008,-0.011461318,-0.055181696,0.008494691,-0.04805915,0.003641178,-0.009780776
12/22/2008,-0.019565217,-0.038461538,-0.046203394,-0.05631068,-0.016490765,-0.066076294
12/23/2008,-0.057649667,-0.034074074,-0.023376623,-0.009602195,-0.023809524,-0.015681984
12/24/2008,0.061176471,0.039877301,0.016489362,0.004155125,0.025420818,0.018154872
12/26/2008,-0.012564671,-0.007374631,-0.006148613,0.010344828,-0.001675042,0.001091703
12/29/2008,-0.031437126,-0.023774146,0.007766224,0.017064846,-0.000671141,0.011632134
12/30/2008,0.023183926,0.03500761,0.07183908,0.019463087,0.041302888,0.034854474
12/31/2008,0.063444109,-0.013235294,0.028393858,0.055957867,0.016768784,0.023611111
1/2/2009,0.017755682,0.064083458,0.028083896,0.059226933,-0.005708849,0.017639077
1/5/2009,-0.024424285,-0.008403361,0.023282619,0.037080636,-0.066985646,-0.064666667
1/6/2009,0.021459227,0.053672316,-0.000788466,0.11123723,0.021538462,-0.018531718
1/7/2009,-0.039915966,-0.04155496,-0.047458009,-0.075587334,-0.059906292,-0.06063907
1/8/2009,-0.012399708,0.001398601,0.010769231,0.039779006,-0.030971876,-0.005798222
1/9/2009,-0.040620384,-0.05726257,-0.017445264,0.012752391,-0.045922116,-0.022550544
1/12/2009,-0.120092379,-0.17037037,-0.074475691,-0.014165792,-0.040816327,-0.053301512
1/13/2009,-0.06824147,0.053571429,0.003218746,0.003725386,0.057808109,0.024369748
1/14/2009,-0.042253521,-0.23220339,-0.028619097,-0.08854719,-0.016698292,-0.053732568
1/15/2009,-0.184313725,-0.154525386,-0.02457392,-0.054101222,-0.060594365,-0.126137841
1/16/2009,-0.137019231,-0.08616188,-0.010564811,-0.041205412,-0.062448644,-0.073412698
1/20/2009,-0.289693593,-0.2,-0.189596167,-0.159717768,-0.207274321,-0.238222698
1/21/2009,0.309803922,0.310714286,0.180743243,0.287022901,0.250967385,0.170063247
1/22/2009,-0.145209581,-0.152588556,0.016165951,0.042704626,0.020768891,-0.051651652
1/23/2009,0.092819615,0.115755627,0.054624806,0.064277588,0.051082251,0.005066498
1/26/2009,-0.038461538,-0.040345821,-0.00947804,0.019775521,0.009060956,-0.024574669
1/27/2009,0.083333333,0.066066066,0.054716981,0.03721174,0.022857143,0.045865633
1/28/2009,0.136923077,0.185915493,0.120623562,0.162203133,0.103750998,0.308832613
1/29/2009,-0.082543978,-0.073634204,-0.056784493,-0.070434783,-0.080621837,-0.113732893
1/30/2009,-0.029498525,-0.08974359,-0.02405706,-0.053788587,0.003145891,0.006389776
2/2/2009,-0.088145897,0.028169014,0.035178992,0.028175976,-0.012152097,0.017460317
2/3/2009,-0.116666667,-0.052054795,-0.009094173,0.006730769,-0.045634921,-0.036401456
2/4/2009,-0.113207547,0.00867052,0.062311315,0.051098376,-0.0004158,-0.058283864
2/5/2009,0.029787234,0.011461318,0.055473457,0.053611995,0.020798669,-0.067621777
2/6/2009,0.266528926,0.107648725,0.04006462,-0.013799051,0.12591687,0.176398279
2/9/2009,0.123980424,0.010230179,0.013668841,0.032356799,-0.012667391,-0.004179728
2/10/2009,-0.193033382,-0.151898734,-0.076514455,-0.119440915,-0.097507331,-0.142182581
2/11/2009,0.091726619,0.101492537,0.047676991,0.101972102,0.059707555,0.070336391
2/12/2009,-0.032948929,-0.021680217,0.009185936,0.003491925,0.003832886,-0.04
2/13/2009,-0.051107325,-0.033240997,0.009102323,-0.00260983,-0.057273769,-0.061904762
2/17/2009,-0.120287253,-0.123209169,-0.111353033,-0.138246838,-0.123126772,-0.131345178
2/18/2009,-0.067346939,-0.049019608,-0.014117373,0.021255061,-0.006466513,-0.046749452
2/19/2009,-0.140043764,-0.137457045,0.017869822,-0.012388503,-0.042305904,-0.079693487
2/20/2009,-0.03562341,-0.22310757,-0.016509708,-0.025087807,-0.033980583,-0.091590341
2/23/2009,0.031662269,0.097435897,-0.053434212,-0.03139475,-0.01959799,0.010999083
2/24/2009,0.20971867,0.214953271,0.16123392,0.172688629,0.077396207,0.183136899
2/25/2009,0.090909091,-0.030769231,-0.032910303,-0.014046217,0.033777355,0.029885057
2/26/2009,0.031007752,-0.023809524,0.024799822,-0.019761029,0.060745513,0.071428571
2/27/2009,-0.257518797,-0.390243902,-0.011611503,-0.083919362,-0.00867679,-0.159722222
3/2/2009,-0.081012658,-0.2,-0.052810716,-0.081371546,-0.073960613,-0.104132231
3/3/2009,0.005509642,0.016666667,-0.045206909,0.01281337,-0.007088847,-0.015682657
3/4/2009,-0.016438356,-0.073770492,0.037635061,0.067106711,-0.081389814,-0.094657919
3/5/2009,-0.116991643,-0.097345133,-0.043875044,-0.073195876,-0.139896373,-0.15942029
3/6/2009,-0.009463722,0.009803922,-0.074278023,-0.044493882,-0.040361446,0.060344828
3/9/2009,0.194267516,0.019417476,-0.02247191,-0.040745052,-0.001883239,0.157955865
3/10/2009,0.277333333,0.380952381,0.153211629,0.264563107,0.226415094,0.184553661
3/11/2009,0.029227557,0.062068966,0.08337242,0.080134357,0.046153846,0.00592718
3/12/2009,0.186612576,0.084415584,0.052603096,0.074189249,0.137254902,0.174242424
3/13/2009,-0.015384615,0.065868263,0.015938303,0.051695616,0.023706897,-0.000716846
3/16/2009,0.072916667,0.308988764,-0.049595142,-0.093983484,-0.027789474,-0.017216643
3/17/2009,0.014563107,0.077253219,0.054206603,0.033420139,0.088783023,0.070072993
3/18/2009,0.223285486,0.227091633,0.063238711,0.015959681,0.078361177,0.174624829
3/19/2009,-0.096479791,-0.155844156,-0.056532067,-0.130219099,-0.079675397,-0.104529617
3/20/2009,-0.106782107,0.007692308,-0.019939577,-0.038022814,-0.072144289,-0.092736706
3/23/2009,0.260096931,0.194656489,0.150123305,0.20701581,0.246652268,0.238741959
3/24/2009,-0.074358974,-0.038338658,-0.011882427,0.028243962,-0.085239085,-0.10559723
3/25/2009,0.066481994,-0.019933555,0.02124774,0.031449045,0.081818182,0.059354839
3/26/2009,-0.015584416,-0.047457627,-0.008499336,-0.010034736,0.018907563,-0.02862363
3/27/2009,-0.031662269,-0.067615658,-0.034913832,-0.050682261,-0.058419244,-0.022570533
3/30/2009,-0.178474114,-0.118320611,-0.070503331,-0.091170431,-0.093065693,-0.142398974
3/31/2009,0.131011609,0.095238095,0.055345411,0.028920018,0.069617706,0.065071055
4/1/2009,0.03372434,0.059288538,0.04027542,0.042160738,0.058690745,0.016853933
4/2/2009,0.026950355,0.02238806,0.03563333,-0.026127265,0.000710732,0.058701657
4/3/2009,0.049723757,0.040145985,0.045351077,0.041107746,0.039772727,0.065883888
4/6/2009,-0.015789474,-0.045614035,-0.023031826,-0.03117207,-0.036885246,-0.066707466
4/7/2009,-0.016042781,0.014705882,-0.004886412,0.000429,-0.033687943,-0.026229508
4/8/2009,-0.04076087,-0.02173913,-0.011457615,-0.027015437,0.006605505,0.002693603
4/9/2009,0.352691218,0.125925926,0.083485839,0.117232261,0.193948232,0.316991269
4/13/2009,0.153926702,0.25,0.046810906,0.060749507,0.029007634,0.003059663
4/14/2009,-0.084392015,0.055263158,-0.11555897,-0.119747118,-0.089020772,-0.071174377
4/15/2009,0.03468781,-0.009975062,0.052819043,-0.009294466,0.060586319,0.070060208
4/16/2009,-0.009578544,0.010075567,0,0.02217484,0.020884521,-0.00511509
4/17/2009,0.025145068,-0.089775561,-0.004868388,0.04297038,0.000601685,0.041645244
4/20/2009,-0.243396226,-0.194520548,-0.046351575,-0.0592,-0.10733614,-0.160908193
4/21/2009,0.092269327,0.102040816,0.046517694,0.048044218,0.095655103,0.106470588
4/22/2009,-0.057077626,0.00308642,0.001080093,-0.089655172,-0.019366738,-0.033492823
4/23/2009,0.06779661,-0.015384615,0.01925471,-0.021390374,0.041065831,0.105060506
4/24/2009,0.031746032,-0.003125,-0.012295416,0,0.00511894,0.06520657
4/27/2009,-0.01978022,-0.037617555,-0.003297609,-0.031876138,-0.017974835,-0.051401869
4/28/2009,-0.08632287,-0.058631922,-0.001902399,-0.008466604,0.000305064,-0.040394089
4/29/2009,0.065030675,0.079584775,0.053948786,0.094402277,0.051540104,0.025154004
4/30/2009,0.028801843,-0.022435897,0.01037899,0.024707412,-0.042923434,0.002003005
5/1/2009,-0.025755879,-0.026229508,-0.011050584,0.092216582,-0.015454545,-0.019990005
5/4/2009,0.193103448,0.077441077,0.055712937,0.0464756,0.101569714,0.236613972
5/5/2009,0.044315992,0.034375,0.007751938,0.007031828,-0.027102543,-0.040412371
5/6/2009,0.170664207,0.166163142,0.029733728,0.047776553,0.068925905,0.153416416
5/7/2009,0.064617809,-0.012953368,-0.039433989,-0.048053315,-0.053197206,-0.077496274
5/8/2009,0.048852702,0.05511811,0.043819637,0.039056743,0.104994325,0.13812601
5/11/2009,-0.086803105,-0.039800995,-0.027294219,-0.075531915,-0.079866461,-0.058552165
5/12/2009,-0.052550232,-0.051813472,-0.002724996,0.013425393,-0.013117499,-0.031285337
5/13/2009,-0.101957586,-0.068306011,-0.045417621,-0.04996215,-0.037047511,-0.058365759
5/14/2009,0.027247956,0.041055718,0.033575739,0.058565737,0.043759178,0.061570248
5/15/2009,-0.056587091,-0.01971831,0.005988024,-0.01656003,-0.017726505,-0.031919035
5/18/2009,0.099343955,0.045977011,0.065104167,0.082280903,0.067315955,0.08283072
5/19/2009,-0.040920716,0.035714286,-0.013971359,0.022277228,-0.038915727,-0.054957297
5/20/2009,0.021333333,-0.021220159,-0.033368757,-0.031476998,-0.035185702,-0.038899804
5/21/2009,-0.006962576,0.008130081,0.005277045,0.003214286,0.010130246,0.023712183
5/22/2009,-0.029798422,-0.01344086,-0.005905512,0.00498398,-0.014040115,-0.029153355
5/26/2009,-0.008130081,0.027247956,0.04180418,0.027984414,0.06190061,0.055121349
5/27/2009,-0.006375228,-0.018567639,-0.01436114,-0.014128187,-0.051450465,-0.061208577
5/28/2009,0.035747021,-0.008108108,0.03314049,0.028661307,0.057414887,0.028654485
5/29/2009,-0.002654867,0.013623978,-0.000553059,0.03024125,0.006821282,0.029471134
